# Step Strain Stress Density
119 0.000000e+00 0.000000e+00 9.927443e+09 
120 0.000000e+00 0.000000e+00 9.926936e+09 
121 0.000000e+00 0.000000e+00 9.928281e+09 
122 0.000000e+00 0.000000e+00 9.942303e+09 
123 0.000000e+00 0.000000e+00 1.009823e+10 
124 0.000000e+00 0.000000e+00 1.030752e+10 
125 0.000000e+00 0.000000e+00 1.063562e+10 
126 0.000000e+00 0.000000e+00 1.068678e+10 
127 0.000000e+00 0.000000e+00 1.070825e+10 
128 0.000000e+00 0.000000e+00 9.965325e+09 
129 0.000000e+00 0.000000e+00 9.931789e+09 
130 0.000000e+00 0.000000e+00 9.928735e+09 
131 0.000000e+00 0.000000e+00 9.926971e+09 
132 0.000000e+00 0.000000e+00 9.931034e+09 
133 0.000000e+00 0.000000e+00 9.931719e+09 
134 0.000000e+00 0.000000e+00 1.000102e+10 
135 0.000000e+00 0.000000e+00 1.034362e+10 
136 0.000000e+00 0.000000e+00 1.057724e+10 
137 0.000000e+00 0.000000e+00 1.060603e+10 
138 0.000000e+00 0.000000e+00 1.067714e+10 
139 0.000000e+00 0.000000e+00 1.065237e+10 
140 0.000000e+00 0.000000e+00 9.962496e+09 
141 0.000000e+00 0.000000e+00 9.928626e+09 
142 0.000000e+00 0.000000e+00 9.927049e+09 
143 0.000000e+00 0.000000e+00 9.927290e+09 
144 0.000000e+00 0.000000e+00 9.927949e+09 
145 0.000000e+00 0.000000e+00 9.926674e+09 
146 0.000000e+00 0.000000e+00 9.938435e+09 
147 0.000000e+00 0.000000e+00 1.008111e+10 
148 0.000000e+00 0.000000e+00 1.049697e+10 
149 0.000000e+00 0.000000e+00 1.055549e+10 
150 0.000000e+00 0.000000e+00 1.066145e+10 
151 0.000000e+00 0.000000e+00 1.066194e+10 
152 0.000000e+00 0.000000e+00 1.053150e+10 
153 0.000000e+00 0.000000e+00 1.049185e+10 
154 0.000000e+00 0.000000e+00 1.062316e+10 
155 0.000000e+00 0.000000e+00 1.067082e+10 
156 0.000000e+00 0.000000e+00 1.074932e+10 
157 0.000000e+00 0.000000e+00 1.009519e+10 
158 0.000000e+00 0.000000e+00 1.010015e+10 
159 0.000000e+00 0.000000e+00 1.020447e+10 
160 0.000000e+00 0.000000e+00 1.038251e+10 
161 0.000000e+00 0.000000e+00 1.049778e+10 
162 0.000000e+00 0.000000e+00 1.062299e+10 
163 0.000000e+00 0.000000e+00 1.058676e+10 
164 0.000000e+00 0.000000e+00 1.070359e+10 
165 0.000000e+00 0.000000e+00 1.067066e+10 
166 0.000000e+00 0.000000e+00 9.961718e+09 
167 0.000000e+00 0.000000e+00 9.928554e+09 
168 0.000000e+00 0.000000e+00 9.926880e+09 
169 0.000000e+00 0.000000e+00 9.927029e+09 
170 0.000000e+00 0.000000e+00 9.927301e+09 
171 0.000000e+00 0.000000e+00 9.926515e+09 
172 0.000000e+00 0.000000e+00 9.934389e+09 
173 0.000000e+00 0.000000e+00 1.001242e+10 
174 0.000000e+00 0.000000e+00 1.052168e+10 
175 0.000000e+00 0.000000e+00 1.061584e+10 
176 0.000000e+00 0.000000e+00 1.068227e+10 
177 0.000000e+00 0.000000e+00 1.065543e+10 
178 0.000000e+00 0.000000e+00 1.010664e+10 
179 0.000000e+00 0.000000e+00 1.009434e+10 
180 0.000000e+00 0.000000e+00 1.023823e+10 
181 0.000000e+00 0.000000e+00 1.038270e+10 
182 0.000000e+00 0.000000e+00 1.049058e+10 
183 0.000000e+00 0.000000e+00 1.055346e+10 
184 0.000000e+00 0.000000e+00 1.067178e+10 
185 0.000000e+00 0.000000e+00 1.064413e+10 
186 0.000000e+00 0.000000e+00 1.071892e+10 
187 0.000000e+00 0.000000e+00 9.969091e+09 
188 0.000000e+00 0.000000e+00 9.932644e+09 
189 0.000000e+00 0.000000e+00 9.926643e+09 
190 0.000000e+00 0.000000e+00 9.927240e+09 
191 0.000000e+00 0.000000e+00 9.927075e+09 
192 0.000000e+00 0.000000e+00 9.927880e+09 
193 0.000000e+00 0.000000e+00 9.929954e+09 
194 0.000000e+00 0.000000e+00 1.002595e+10 
195 0.000000e+00 0.000000e+00 1.044030e+10 
196 0.000000e+00 0.000000e+00 1.062714e+10 
197 0.000000e+00 0.000000e+00 1.064621e+10 
198 0.000000e+00 0.000000e+00 1.071988e+10 
199 0.000000e+00 0.000000e+00 9.978598e+09 
200 0.000000e+00 0.000000e+00 9.935259e+09 
201 0.000000e+00 0.000000e+00 9.926950e+09 
202 0.000000e+00 0.000000e+00 9.927012e+09 
203 0.000000e+00 0.000000e+00 9.926922e+09 
204 0.000000e+00 0.000000e+00 9.927045e+09 
205 0.000000e+00 0.000000e+00 9.928186e+09 
206 0.000000e+00 0.000000e+00 9.929313e+09 
207 0.000000e+00 0.000000e+00 1.009984e+10 
208 0.000000e+00 0.000000e+00 1.050496e+10 
209 0.000000e+00 0.000000e+00 1.063826e+10 
210 0.000000e+00 0.000000e+00 1.066384e+10 
211 0.000000e+00 0.000000e+00 1.050509e+10 
212 0.000000e+00 0.000000e+00 1.051694e+10 
213 0.000000e+00 0.000000e+00 1.060108e+10 
214 0.000000e+00 0.000000e+00 1.065151e+10 
215 0.000000e+00 0.000000e+00 1.069276e+10 
216 0.000000e+00 0.000000e+00 1.008516e+10 
217 0.000000e+00 0.000000e+00 1.009129e+10 
218 0.000000e+00 0.000000e+00 1.015558e+10 
219 0.000000e+00 0.000000e+00 1.036441e+10 
220 0.000000e+00 0.000000e+00 1.044244e+10 
221 0.000000e+00 0.000000e+00 1.059035e+10 
222 0.000000e+00 0.000000e+00 1.061857e+10 
223 0.000000e+00 0.000000e+00 1.066329e+10 
224 0.000000e+00 0.000000e+00 1.065744e+10 
225 0.000000e+00 0.000000e+00 9.962472e+09 
226 0.000000e+00 0.000000e+00 9.929834e+09 
227 0.000000e+00 0.000000e+00 9.926991e+09 
228 0.000000e+00 0.000000e+00 9.927106e+09 
229 0.000000e+00 0.000000e+00 9.926954e+09 
230 0.000000e+00 0.000000e+00 9.927046e+09 
231 0.000000e+00 0.000000e+00 9.928249e+09 
232 0.000000e+00 0.000000e+00 9.949634e+09 
233 0.000000e+00 0.000000e+00 1.029461e+10 
234 0.000000e+00 0.000000e+00 1.054172e+10 
235 0.000000e+00 0.000000e+00 1.064910e+10 
236 0.000000e+00 0.000000e+00 1.070354e+10 
237 0.000000e+00 0.000000e+00 1.071968e+10 
238 0.000000e+00 0.000000e+00 9.963030e+09 
239 0.000000e+00 0.000000e+00 9.933761e+09 
240 0.000000e+00 0.000000e+00 9.927533e+09 
241 0.000000e+00 0.000000e+00 9.930113e+09 
242 0.000000e+00 0.000000e+00 9.928705e+09 
