# Step Strain Stress Density
119 2.582951e-04 2.888552e+07 2.294218e+12 
120 2.612951e-04 2.917925e+07 2.302037e+12 
121 2.642951e-04 2.945534e+07 2.305191e+12 
122 2.672951e-04 2.970388e+07 2.315908e+12 
123 2.702951e-04 2.997204e+07 2.323264e+12 
124 2.732951e-04 3.025828e+07 2.333100e+12 
125 2.762951e-04 3.053093e+07 2.340307e+12 
126 2.792951e-04 3.079220e+07 2.355352e+12 
127 2.822951e-04 3.109232e+07 2.360696e+12 
128 2.852951e-04 3.136267e+07 2.375669e+12 
129 2.882951e-04 3.162786e+07 2.383890e+12 
130 2.912951e-04 3.189288e+07 2.399550e+12 
131 2.942951e-04 3.217650e+07 2.410355e+12 
132 2.972951e-04 3.244845e+07 2.418729e+12 
133 3.002951e-04 3.267741e+07 2.432267e+12 
134 3.032951e-04 3.293354e+07 2.443895e+12 
135 3.062951e-04 3.315251e+07 2.454006e+12 
136 3.092951e-04 3.341660e+07 2.466946e+12 
137 3.122951e-04 3.364331e+07 2.480692e+12 
138 3.152951e-04 3.389255e+07 2.500597e+12 
139 3.182951e-04 3.412362e+07 2.511021e+12 
140 3.212951e-04 3.436760e+07 2.527653e+12 
141 3.242951e-04 3.460834e+07 2.553002e+12 
142 3.272951e-04 3.482185e+07 2.561316e+12 
143 3.302951e-04 3.502134e+07 2.577026e+12 
144 3.332951e-04 3.522892e+07 2.594737e+12 
145 3.362951e-04 3.543314e+07 2.610203e+12 
146 3.392951e-04 3.566365e+07 2.630181e+12 
147 3.422951e-04 3.587885e+07 2.644776e+12 
148 3.452951e-04 3.611366e+07 2.665623e+12 
149 3.482951e-04 3.632379e+07 2.683134e+12 
150 3.512951e-04 3.655575e+07 2.701861e+12 
151 3.542951e-04 3.676941e+07 2.718371e+12 
152 3.572951e-04 3.699030e+07 2.735243e+12 
153 3.602951e-04 3.716885e+07 2.757181e+12 
154 3.632951e-04 3.736743e+07 2.775982e+12 
155 3.662951e-04 3.755888e+07 2.800738e+12 
156 3.692951e-04 3.779071e+07 2.819095e+12 
157 3.722951e-04 3.799225e+07 2.842305e+12 
158 3.752951e-04 3.820883e+07 2.856259e+12 
159 3.782951e-04 3.839144e+07 2.875711e+12 
160 3.812951e-04 3.860538e+07 2.896541e+12 
161 3.842951e-04 3.882688e+07 2.915735e+12 
162 3.872951e-04 3.905127e+07 2.918253e+12 
163 3.902951e-04 3.924035e+07 2.937801e+12 
164 3.932951e-04 3.945627e+07 2.953053e+12 
165 3.962951e-04 3.968782e+07 2.963781e+12 
166 3.992951e-04 3.991445e+07 2.978854e+12 
