# Step Strain Stress Density
285 7.562951e-04 6.312746e+07 5.427236e+12 
286 7.592951e-04 6.324925e+07 5.454180e+12 
287 7.622951e-04 6.335217e+07 5.497830e+12 
288 7.652951e-04 6.343420e+07 5.528488e+12 
289 7.682951e-04 6.353316e+07 5.554694e+12 
290 7.712951e-04 6.363037e+07 5.589299e+12 
291 7.742951e-04 6.374700e+07 5.622558e+12 
292 7.772951e-04 6.387337e+07 5.650746e+12 
293 7.802951e-04 6.398437e+07 5.679697e+12 
294 7.832951e-04 6.409817e+07 5.710730e+12 
295 7.862951e-04 6.419994e+07 5.743007e+12 
296 7.892951e-04 6.431051e+07 5.778499e+12 
297 7.922951e-04 6.442812e+07 5.809069e+12 
298 7.952951e-04 6.453296e+07 5.842325e+12 
299 7.982951e-04 6.464472e+07 5.872499e+12 
300 8.012951e-04 6.473572e+07 5.902988e+12 
301 8.042951e-04 6.484142e+07 5.935242e+12 
302 8.072951e-04 6.495264e+07 5.968639e+12 
303 8.102951e-04 6.506290e+07 6.002587e+12 
304 8.132951e-04 6.514424e+07 6.037783e+12 
305 8.162951e-04 6.522937e+07 6.074959e+12 
306 8.192951e-04 6.532555e+07 6.113726e+12 
307 8.222951e-04 6.539983e+07 6.146047e+12 
308 8.252951e-04 6.548955e+07 6.181894e+12 
309 8.282951e-04 6.556110e+07 6.219263e+12 
310 8.312951e-04 6.563221e+07 6.256811e+12 
311 8.342951e-04 6.569314e+07 6.296278e+12 
312 8.372951e-04 6.576289e+07 6.335229e+12 
313 8.402951e-04 6.582256e+07 6.376984e+12 
314 8.432951e-04 6.588667e+07 6.416754e+12 
315 8.462951e-04 6.594950e+07 6.456161e+12 
316 8.492951e-04 6.600561e+07 6.492392e+12 
317 8.522951e-04 6.605582e+07 6.532674e+12 
318 8.552951e-04 6.609278e+07 6.572510e+12 
319 8.582951e-04 6.613263e+07 6.610998e+12 
320 8.612951e-04 6.618092e+07 6.652582e+12 
321 8.642951e-04 6.623420e+07 6.691768e+12 
322 8.672951e-04 6.628613e+07 6.732752e+12 
323 8.702951e-04 6.635283e+07 6.768574e+12 
324 8.732951e-04 6.640619e+07 6.810359e+12 
325 8.762951e-04 6.646059e+07 6.826231e+12 
326 8.792951e-04 6.650376e+07 6.864883e+12 
327 8.822951e-04 6.656651e+07 6.900897e+12 
328 8.852951e-04 6.662384e+07 6.936680e+12 
329 8.882951e-04 6.667864e+07 6.972641e+12 
330 8.912951e-04 6.671549e+07 7.013296e+12 
331 8.942951e-04 6.674355e+07 7.052635e+12 
332 8.972951e-04 6.678524e+07 7.093085e+12 
333 9.002951e-04 6.683143e+07 7.130163e+12 
334 9.032951e-04 6.689337e+07 7.156716e+12 
335 9.062951e-04 6.696235e+07 7.187107e+12 
336 9.092951e-04 6.704667e+07 7.212338e+12 
337 9.122951e-04 6.714576e+07 7.236840e+12 
338 9.152951e-04 6.725231e+07 7.264536e+12 
339 9.182951e-04 6.735380e+07 7.292719e+12 
340 9.212951e-04 6.747700e+07 7.318194e+12 
341 9.242951e-04 6.760491e+07 7.342489e+12 
342 9.272951e-04 6.774087e+07 7.368210e+12 
343 9.302951e-04 6.785819e+07 7.394863e+12 
344 9.332951e-04 6.797515e+07 7.423589e+12 
345 9.362951e-04 6.809389e+07 7.452019e+12 
346 9.392951e-04 6.821192e+07 7.483716e+12 
347 9.422951e-04 6.833868e+07 7.510145e+12 
348 9.452951e-04 6.845880e+07 7.538248e+12 
349 9.482951e-04 6.858145e+07 7.568246e+12 
350 9.512951e-04 6.870571e+07 7.598115e+12 
351 9.542951e-04 6.882178e+07 7.630657e+12 
352 9.572951e-04 6.893557e+07 7.660759e+12 
353 9.602951e-04 6.905244e+07 7.691311e+12 
354 9.632951e-04 6.915918e+07 7.721885e+12 
355 9.662951e-04 6.926895e+07 7.751563e+12 
356 9.692951e-04 6.938057e+07 7.783090e+12 
357 9.722951e-04 6.948973e+07 7.815541e+12 
358 9.752951e-04 6.961088e+07 7.846196e+12 
359 9.782951e-04 6.973024e+07 7.872686e+12 
360 9.812951e-04 6.985273e+07 7.900805e+12 
361 9.842951e-04 6.997461e+07 7.931297e+12 
362 9.872951e-04 7.007965e+07 7.943068e+12 
363 9.902951e-04 7.017146e+07 7.974479e+12 
364 9.932951e-04 7.023851e+07 8.006700e+12 
365 9.962951e-04 7.029643e+07 8.036453e+12 
366 9.992951e-04 7.033671e+07 8.071957e+12 
367 1.002295e-03 7.036857e+07 8.111673e+12 
368 1.005295e-03 7.040621e+07 8.146296e+12 
369 1.008295e-03 7.043302e+07 8.188418e+12 
370 1.011295e-03 7.045481e+07 8.229358e+12 
371 1.014295e-03 7.048916e+07 8.268951e+12 
372 1.017295e-03 7.050555e+07 8.308681e+12 
373 1.020295e-03 7.054492e+07 8.344447e+12 
374 1.023295e-03 7.057935e+07 8.372055e+12 
375 1.026295e-03 7.058780e+07 8.398003e+12 
376 1.029295e-03 7.059201e+07 8.439313e+12 
377 1.032295e-03 7.060541e+07 8.482565e+12 
378 1.035295e-03 7.061759e+07 8.518151e+12 
379 1.038295e-03 7.062532e+07 8.555389e+12 
380 1.041295e-03 7.063520e+07 8.598935e+12 
381 1.044295e-03 7.067146e+07 8.639069e+12 
382 1.047295e-03 7.070364e+07 8.679340e+12 
383 1.050295e-03 7.076062e+07 8.720644e+12 
384 1.053295e-03 7.079610e+07 8.737442e+12 
385 1.056295e-03 7.085133e+07 8.754644e+12 
386 1.059295e-03 7.093158e+07 8.778408e+12 
387 1.062295e-03 7.101542e+07 8.801939e+12 
388 1.065295e-03 7.110245e+07 8.827014e+12 
389 1.068295e-03 7.119599e+07 8.857333e+12 
390 1.071295e-03 7.129075e+07 8.884718e+12 
391 1.074295e-03 7.137901e+07 8.909196e+12 
392 1.077295e-03 7.147655e+07 8.891382e+12 
393 1.080295e-03 7.156584e+07 8.912051e+12 
394 1.083295e-03 7.164251e+07 8.933138e+12 
395 1.086295e-03 7.172697e+07 8.957487e+12 
396 1.089295e-03 7.184158e+07 8.981745e+12 
397 1.092295e-03 7.196579e+07 9.008172e+12 
398 1.095295e-03 7.209756e+07 9.006184e+12 
399 1.098295e-03 7.222784e+07 9.029647e+12 
400 1.101295e-03 7.236602e+07 9.053304e+12 
401 1.104295e-03 7.248177e+07 9.078375e+12 
402 1.107295e-03 7.259415e+07 9.108531e+12 
403 1.110295e-03 7.269892e+07 9.141783e+12 
404 1.113295e-03 7.280673e+07 9.175387e+12 
405 1.116295e-03 7.290187e+07 9.181033e+12 
406 1.119295e-03 7.298910e+07 9.214356e+12 
407 1.122295e-03 7.308420e+07 9.244555e+12 
408 1.125295e-03 7.319632e+07 9.271730e+12 
409 1.128295e-03 7.329716e+07 9.301490e+12 
410 1.131295e-03 7.339135e+07 9.334601e+12 
411 1.134295e-03 7.349228e+07 9.366868e+12 
412 1.137295e-03 7.359675e+07 9.397571e+12 
413 1.140295e-03 7.370795e+07 9.428253e+12 
414 1.143295e-03 7.383446e+07 9.456381e+12 
415 1.146295e-03 7.395949e+07 9.481839e+12 
416 1.149295e-03 7.410470e+07 9.506156e+12 
417 1.152295e-03 7.423980e+07 9.523868e+12 
418 1.155295e-03 7.437309e+07 9.545040e+12 
419 1.158295e-03 7.449167e+07 9.570746e+12 
420 1.161295e-03 7.460611e+07 9.596081e+12 
421 1.164295e-03 7.474005e+07 9.618634e+12 
422 1.167295e-03 7.487940e+07 9.643780e+12 
423 1.170295e-03 7.502187e+07 9.670300e+12 
424 1.173295e-03 7.516854e+07 9.693272e+12 
425 1.176295e-03 7.532474e+07 9.714580e+12 
426 1.179295e-03 7.548269e+07 9.736507e+12 
427 1.182295e-03 7.563937e+07 9.758934e+12 
428 1.185295e-03 7.580556e+07 9.778194e+12 
429 1.188295e-03 7.597059e+07 9.797795e+12 
430 1.191295e-03 7.614465e+07 9.818728e+12 
431 1.194295e-03 7.630620e+07 9.833555e+12 
432 1.197295e-03 7.647006e+07 9.853412e+12 
433 1.200295e-03 7.664067e+07 9.872362e+12 
434 1.203295e-03 7.681067e+07 9.892344e+12 
435 1.206295e-03 7.697599e+07 9.912254e+12 
436 1.209295e-03 7.714075e+07 9.933846e+12 
437 1.212295e-03 7.730891e+07 9.955659e+12 
438 1.215295e-03 7.746944e+07 9.978419e+12 
439 1.218295e-03 7.761216e+07 1.000348e+13 
440 1.221295e-03 7.775120e+07 1.002151e+13 
441 1.224295e-03 7.789170e+07 1.004558e+13 
442 1.227295e-03 7.802401e+07 1.006885e+13 
443 1.230295e-03 7.814744e+07 1.009829e+13 
444 1.233295e-03 7.827309e+07 1.012821e+13 
445 1.236295e-03 7.839273e+07 1.015630e+13 
446 1.239295e-03 7.851225e+07 1.018364e+13 
447 1.242295e-03 7.862982e+07 1.021267e+13 
448 1.245295e-03 7.875797e+07 1.024077e+13 
449 1.248295e-03 7.888398e+07 1.027403e+13 
450 1.251295e-03 7.900965e+07 1.030527e+13 
451 1.254295e-03 7.913029e+07 1.030418e+13 
452 1.257295e-03 7.924266e+07 1.033975e+13 
453 1.260295e-03 7.934367e+07 1.037336e+13 
454 1.263295e-03 7.945834e+07 1.030535e+13 
455 1.266295e-03 7.956974e+07 1.032640e+13 
456 1.269295e-03 7.969100e+07 1.035452e+13 
457 1.272295e-03 7.981146e+07 1.034966e+13 
458 1.275295e-03 7.993464e+07 1.036622e+13 
459 1.278295e-03 8.006573e+07 1.038758e+13 
460 1.281295e-03 8.019286e+07 1.041062e+13 
461 1.284295e-03 8.032031e+07 1.043897e+13 
462 1.287295e-03 8.044549e+07 1.047261e+13 
463 1.290295e-03 8.058082e+07 1.050287e+13 
464 1.293295e-03 8.072198e+07 1.053209e+13 
465 1.296295e-03 8.086782e+07 1.056249e+13 
466 1.299295e-03 8.100181e+07 1.059050e+13 
467 1.302295e-03 8.113147e+07 1.062136e+13 
468 1.305295e-03 8.126659e+07 1.065261e+13 
469 1.308295e-03 8.140624e+07 1.068402e+13 
470 1.311295e-03 8.154268e+07 1.071261e+13 
471 1.314295e-03 8.168200e+07 1.072484e+13 
472 1.317295e-03 8.180462e+07 1.074664e+13 
473 1.320295e-03 8.190351e+07 1.077677e+13 
474 1.323295e-03 8.200048e+07 1.079150e+13 
475 1.326295e-03 8.209275e+07 1.080924e+13 
476 1.329295e-03 8.219234e+07 1.083115e+13 
477 1.332295e-03 8.229767e+07 1.085700e+13 
478 1.335295e-03 8.238284e+07 1.088371e+13 
479 1.338295e-03 8.247913e+07 1.091367e+13 
480 1.341295e-03 8.257950e+07 1.094395e+13 
481 1.344295e-03 8.268467e+07 1.097060e+13 
482 1.347295e-03 8.277413e+07 1.098774e+13 
483 1.350295e-03 8.286423e+07 1.101909e+13 
484 1.353295e-03 8.296741e+07 1.105116e+13 
485 1.356295e-03 8.306863e+07 1.107697e+13 
486 1.359295e-03 8.316148e+07 1.110471e+13 
487 1.362295e-03 8.323796e+07 1.113606e+13 
488 1.365295e-03 8.331462e+07 1.116873e+13 
489 1.368295e-03 8.337391e+07 1.119985e+13 
490 1.371295e-03 8.343602e+07 1.123409e+13 
491 1.374295e-03 8.349372e+07 1.126639e+13 
492 1.377295e-03 8.354835e+07 1.129534e+13 
493 1.380295e-03 8.362930e+07 1.132848e+13 
494 1.383295e-03 8.372381e+07 1.136447e+13 
495 1.386295e-03 8.380983e+07 1.139877e+13 
496 1.389295e-03 8.389495e+07 1.143356e+13 
497 1.392295e-03 8.398698e+07 1.146733e+13 
498 1.395295e-03 8.408281e+07 1.150256e+13 
499 1.398295e-03 8.417665e+07 1.153755e+13 
500 1.401295e-03 8.424938e+07 1.147808e+13 
501 1.404295e-03 8.429828e+07 1.145841e+13 
502 1.407295e-03 8.437864e+07 1.148292e+13 
503 1.410295e-03 8.444932e+07 1.148425e+13 
504 1.413295e-03 8.450792e+07 1.149438e+13 
505 1.416295e-03 8.458808e+07 1.152418e+13 
506 1.419295e-03 8.466986e+07 1.155111e+13 
507 1.422295e-03 8.474381e+07 1.157319e+13 
508 1.425295e-03 8.479995e+07 1.159406e+13 
509 1.428295e-03 8.485723e+07 1.162271e+13 
510 1.431295e-03 8.492337e+07 1.165331e+13 
511 1.434295e-03 8.497607e+07 1.168274e+13 
512 1.437295e-03 8.502187e+07 1.171447e+13 
513 1.440295e-03 8.506523e+07 1.175041e+13 
514 1.443295e-03 8.510265e+07 1.178789e+13 
515 1.446295e-03 8.513221e+07 1.177761e+13 
516 1.449295e-03 8.516837e+07 1.181041e+13 
517 1.452295e-03 8.520808e+07 1.184326e+13 
